0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
4.214000225067139,3.00570011138916,0.0,0.0,0.0,0.0,0.0,25.0,1.0,2.0,0.0,0.0,2.6080000400543213,1.4589999914169312,8.755000114440918,1.0,1.0049999952316284,1.156000018119812,0.0,0.0,0.0,1.1039999723434448,0.0,0.0,0.0,0.0,1.9019999504089355,-0.23600000143051147,0.0,0.0,2.052000045776367,0.0,0.0,0.0,1.0,3.0869998931884766,2.7219998836517334,0.0,6.988999843597412,0.0,0.0,1.0
3.8480000495910645,2.852099895477295,0.0,0.0,0.0,0.0,0.0,27.299999237060547,2.0,2.0,0.0,0.0,2.8580000400543213,2.0,8.583999633789062,1.0,0.9929999709129333,1.1510000228881836,0.0,0.0,0.0,1.1169999837875366,0.0,0.0,0.0,0.0,1.878999948501587,-0.07599999755620956,0.0,0.0,3.2839999198913574,0.0,0.0,0.0,1.0,2.996999979019165,2.375,0.0,7.073999881744385,0.0,0.0,1.0
3.4140000343322754,2.3729000091552734,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,2.263000011444092,1.0,7.4079999923706055,1.0,0.9980000257492065,1.1460000276565552,0.0,0.0,0.0,1.1419999599456787,0.0,0.0,0.0,0.0,1.6180000305175781,-0.5889999866485596,0.0,9.173999786376953,1.7070000171661377,0.0,0.0,0.0,0.0,3.0380001068115234,3.125,0.0,6.735000133514404,0.0,0.0,1.0
4.39300012588501,3.6458001136779785,0.0,0.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,2.486999988555908,3.2330000400543213,2.187000036239624,9.562000274658203,1.0,0.9779999852180481,1.13100004196167,0.0,0.0,0.0,1.2589999437332153,0.0,0.0,0.0,0.0,2.0480000972747803,0.013000000268220901,0.0,10.020000457763672,3.684000015258789,0.0,0.0,0.0,0.0,3.390000104904175,2.302999973297119,0.0,8.029000282287598,0.0,0.0,1.0
4.561999797821045,3.322499990463257,0.0,0.0,0.0,0.0,0.0,31.299999237060547,3.0,1.0,0.0,0.2590000033378601,2.634000062942505,0.9179999828338623,9.184000015258789,2.0,0.984000027179718,1.1430000066757202,0.0,0.0,0.0,1.2059999704360962,0.0,0.0,0.0,0.0,2.0,-0.21799999475479126,0.0,10.144000053405762,1.5210000276565552,0.0,0.0,0.0,0.0,3.375,2.6670000553131104,0.0,7.4029998779296875,0.0,0.0,1.0
4.0,2.919300079345703,0.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.16699999570846558,2.2790000438690186,0.8109999895095825,8.317999839782715,0.0,0.9980000257492065,1.1460000276565552,0.0,0.0,0.0,1.1950000524520874,0.0,0.0,0.0,0.0,1.7319999933242798,-0.5960000157356262,0.0,9.444000244140625,1.0,0.0,0.0,0.0,0.0,3.260999917984009,3.1670000553131104,0.0,7.0970001220703125,0.0,0.0,1.0
4.693999767303467,3.6459999084472656,0.0,0.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,-0.6710000038146973,2.9170000553131104,1.406000018119812,9.425000190734863,4.0,0.9980000257492065,1.1460000276565552,0.0,0.0,0.0,1.1399999856948853,0.0,0.0,0.0,0.0,2.1010000705718994,-0.07699999958276749,0.0,10.161999702453613,1.63100004196167,0.0,0.0,0.0,1.0,3.4170000553131104,2.875,0.0,7.59499979019165,0.0,0.0,1.0
4.236000061035156,2.9879000186920166,0.0,0.0,0.0,0.0,0.0,33.29999923706055,0.0,2.0,0.0,-0.652999997138977,3.9739999771118164,3.5739998817443848,10.081999778747559,2.0,0.972000002861023,1.1380000114440918,0.0,0.0,0.0,1.2050000429153442,0.0,0.0,0.0,0.0,1.996000051498413,0.0,0.0,10.388999938964844,10.107999801635742,0.0,0.0,0.0,1.0,3.3289999961853027,1.9869999885559082,0.0,8.413999557495117,0.0,0.0,1.0
4.170000076293945,3.4453001022338867,0.0,0.0,0.0,0.0,0.0,27.299999237060547,1.0,2.0,0.0,-0.24500000476837158,2.51200008392334,0.9710000157356262,8.597000122070312,1.0,1.027999997138977,1.1510000228881836,0.0,0.0,0.0,1.1119999885559082,0.0,0.0,0.0,0.0,1.8480000495910645,0.42500001192092896,0.0,9.59000015258789,1.5420000553131104,0.0,0.0,0.0,0.0,3.3369998931884766,3.2330000400543213,0.0,7.294000148773193,0.0,0.0,1.0
4.214000225067139,3.393899917602539,0.0,0.0,0.0,0.0,0.0,28.600000381469727,2.0,2.0,0.0,-0.210999995470047,2.6619999408721924,1.4589999914169312,8.755000114440918,1.0,1.0140000581741333,1.1490000486373901,0.0,0.0,0.0,1.1380000114440918,0.0,0.0,0.0,0.0,1.9019999504089355,-0.24899999797344208,0.0,9.821999549865723,2.052000045776367,0.0,0.0,0.0,0.0,3.3440001010894775,2.944000005722046,0.0,7.381999969482422,0.0,0.0,1.0
4.214000225067139,3.70740008354187,0.0,0.0,0.0,0.0,0.0,33.29999923706055,1.0,2.0,0.0,-0.32899999618530273,2.7130000591278076,1.4589999914169312,8.755000114440918,1.0,1.024999976158142,1.1390000581741333,0.0,0.0,0.0,1.1859999895095825,0.0,0.0,0.0,0.0,1.9019999504089355,-0.2630000114440918,0.0,9.75,2.052000045776367,0.0,0.0,0.0,0.0,3.380000114440918,3.194000005722046,0.0,7.543000221252441,0.0,0.0,1.0
4.232999801635742,3.403899908065796,0.0,0.0,0.0,0.0,0.0,27.799999237060547,1.0,3.0,0.0,-0.2619999945163727,2.937999963760376,1.906000018119812,9.01099967956543,1.0,1.0219999551773071,1.149999976158142,0.0,0.0,0.0,1.11899995803833,0.0,0.0,0.0,0.0,1.9500000476837158,-0.08699999749660492,0.0,10.041000366210938,2.999000072479248,0.0,0.0,0.0,0.0,3.3489999771118164,2.8329999446868896,0.0,7.610000133514404,0.0,0.0,1.0
4.334000110626221,3.6942999362945557,0.0,0.0,0.0,0.0,0.0,33.29999923706055,1.0,2.0,0.0,-0.2409999966621399,2.8380000591278076,1.5570000410079956,8.944000244140625,3.0,1.0130000114440918,1.1390000581741333,0.0,0.0,0.0,1.1640000343322754,0.0,0.0,0.0,0.0,1.9700000286102295,0.14900000393390656,0.0,10.118000030517578,2.194999933242798,0.0,0.0,0.0,0.0,3.390000104904175,2.9519999027252197,0.0,7.5960001945495605,0.0,0.0,1.0
4.372000217437744,3.3652000427246094,0.0,0.0,0.0,0.0,0.0,33.29999923706055,1.0,2.0,0.0,-0.1770000010728836,3.1389999389648438,2.246000051498413,9.253000259399414,3.0,0.9929999709129333,1.1390000581741333,0.0,0.0,0.0,1.1859999895095825,0.0,0.0,0.0,0.0,2.0239999294281006,-0.02500000037252903,0.0,10.62399959564209,3.4119999408721924,0.0,0.0,0.0,0.0,3.3940000534057617,2.5169999599456787,0.0,7.788000106811523,0.0,0.0,1.0
5.392000198364258,4.588099956512451,0.0,0.0,0.0,1.0,0.0,30.799999237060547,6.0,3.0,0.0,-0.20900000631809235,3.5169999599456787,1.906999945640564,10.633000373840332,13.0,0.9890000224113464,1.1440000534057617,0.0,0.0,0.0,1.1690000295639038,0.0,0.0,0.0,0.0,2.313999891281128,0.0010000000474974513,0.0,11.277999877929688,3.5980000495910645,0.0,0.0,0.0,1.0,3.503000020980835,2.4609999656677246,0.0,8.269000053405762,0.0,0.0,1.0
4.446000099182129,3.698499917984009,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,0.0,-0.7960000038146973,3.191999912261963,1.9220000505447388,9.52299976348877,6.0,1.0360000133514404,1.1460000276565552,0.0,0.0,0.0,1.1160000562667847,0.0,0.0,0.0,0.0,2.061000108718872,-0.02800000086426735,0.0,20.804000854492188,3.131999969482422,0.0,0.0,0.0,0.0,3.430999994277954,3.132999897003174,0.0,8.008000373840332,0.0,0.0,1.0
4.410999774932861,3.5866000652313232,0.0,0.0,0.0,0.0,0.0,31.799999237060547,2.0,4.0,0.0,-0.328000009059906,3.6989998817443848,2.947999954223633,9.956000328063965,8.0,0.9950000047683716,1.1419999599456787,0.0,0.0,0.0,1.1640000343322754,0.0,0.0,0.0,0.0,2.0799999237060547,0.0,0.0,22.469999313354492,6.13100004196167,0.0,0.0,0.0,0.0,3.3929998874664307,2.4070000648498535,0.0,8.324999809265137,0.0,0.0,1.0
4.5269999504089355,3.7941999435424805,0.0,0.0,0.0,0.0,0.0,32.5,4.0,4.0,0.0,-0.11699999868869781,4.139999866485596,3.427000045776367,10.5600004196167,10.0,0.9810000061988831,1.1399999856948853,0.0,0.0,0.0,1.184000015258789,0.0,0.0,0.0,0.0,2.130000114440918,0.0,0.0,23.698999404907227,9.593999862670898,0.0,0.0,0.0,0.0,3.3929998874664307,2.0859999656677246,0.0,8.692999839782715,0.0,0.0,1.0
4.3470001220703125,3.1268999576568604,0.0,0.0,0.0,0.0,0.0,33.29999923706055,1.0,2.0,0.0,-0.07599999755620956,3.809000015258789,3.309000015258789,9.932999610900879,3.0,0.9750000238418579,1.1380000114440918,0.0,0.0,0.0,1.2020000219345093,0.0,0.0,0.0,0.0,2.0190000534057617,0.0,0.0,10.913999557495117,8.395000457763672,0.0,0.0,0.0,0.0,3.3580000400543213,1.9600000381469727,0.0,8.29800033569336,0.0,0.0,1.0
4.561999797821045,3.8122000694274902,0.0,0.0,0.0,0.0,0.0,33.29999923706055,1.0,2.0,0.0,-0.7590000033378601,2.7230000495910645,0.9179999828338623,9.184000015258789,4.0,1.024999976158142,1.1390000581741333,0.0,0.0,0.0,1.1790000200271606,0.0,0.0,0.0,0.0,2.0,-0.257999986410141,0.0,9.600000381469727,1.5210000276565552,0.0,0.0,0.0,1.0,3.510999917984009,3.555999994277954,0.0,7.676000118255615,0.0,0.0,1.0
4.629000186920166,4.006100177764893,0.0,0.0,0.0,0.0,0.0,33.29999923706055,1.0,2.0,0.0,0.0860000029206276,2.8469998836517334,1.378999948501587,9.312000274658203,5.0,1.0130000114440918,1.1390000581741333,0.0,0.0,0.0,1.1890000104904175,0.0,0.0,0.0,0.0,2.052999973297119,0.14900000393390656,0.0,10.1899995803833,1.7760000228881836,0.0,0.0,0.0,0.0,3.5230000019073486,2.9760000705718994,0.0,7.747000217437744,0.0,0.0,1.0
4.65500020980835,2.4089999198913574,0.0,0.0,0.0,0.0,0.0,35.0,1.0,3.0,0.0,0.09399999678134918,3.2039999961853027,2.181999921798706,9.765000343322754,6.0,1.0199999809265137,1.1349999904632568,0.0,0.0,0.0,1.156999945640564,1.0,0.0,0.0,0.0,2.25600004196167,0.014000000432133675,0.0,10.697999954223633,2.989000082015991,0.0,0.0,0.0,0.0,3.5420000553131104,2.6670000553131104,0.0,8.1850004196167,0.0,0.0,1.0
4.644000053405762,3.907099962234497,0.0,0.0,0.0,0.0,0.0,31.600000381469727,2.0,3.0,0.0,-0.10400000214576721,3.0820000171661377,1.8370000123977661,9.467000007629395,5.0,1.0210000276565552,1.1419999599456787,0.0,0.0,0.0,1.1490000486373901,0.0,0.0,0.0,0.0,2.0840001106262207,0.04899999871850014,0.0,10.468999862670898,2.7320001125335693,0.0,0.0,0.0,1.0,3.5250000953674316,3.0929999351501465,0.0,7.886000156402588,0.0,0.0,1.0
4.645999908447266,3.961899995803833,0.0,0.0,0.0,0.0,0.0,34.29999923706055,2.0,5.0,0.0,-0.1889999955892563,3.7070000171661377,2.5869998931884766,10.20199966430664,10.0,1.0169999599456787,1.1369999647140503,0.0,0.0,0.0,1.184000015258789,0.0,0.0,0.0,0.0,2.1070001125335693,0.0,0.0,21.878999710083008,6.085999965667725,0.0,0.0,0.0,0.0,3.5350000858306885,2.7750000953674316,0.0,8.57800006866455,0.0,0.0,1.0
4.4679999351501465,4.198400020599365,0.0,0.0,0.0,0.0,0.0,33.29999923706055,2.0,4.0,0.0,-1.0729999542236328,3.369999885559082,2.252000093460083,9.651000022888184,6.0,1.024999976158142,1.1390000581741333,0.0,0.0,0.0,1.1579999923706055,0.0,0.0,0.0,0.0,2.0850000381469727,-0.00800000037997961,0.0,21.270000457763672,3.736999988555908,0.0,0.0,0.0,0.0,3.5339999198913574,2.944000005722046,0.0,8.196000099182129,0.0,0.0,1.0
4.561999797821045,3.7286999225616455,2.0,0.0,0.0,0.0,0.0,25.0,1.0,2.0,0.0,-1.2100000381469727,3.184000015258789,0.9179999828338623,9.184000015258789,0.0,1.1339999437332153,1.1419999599456787,0.0,0.0,0.0,1.190000057220459,0.0,0.0,0.0,0.0,2.0,-0.2709999978542328,0.0,9.4350004196167,1.5210000276565552,0.0,0.0,0.0,1.0,3.9760000705718994,4.0370001792907715,0.0,8.593000411987305,0.0,2.0,1.0
5.205999851226807,3.384700059890747,0.0,0.0,1.0,0.0,0.0,30.799999237060547,1.0,2.0,1.0,-0.9470000267028809,3.7130000591278076,2.9000000953674316,10.416000366210938,0.0,0.9789999723434448,1.1449999809265137,0.0,0.0,0.0,1.187000036239624,0.0,0.0,0.0,0.0,2.2179999351501465,0.0,0.0,10.569999694824219,6.769999980926514,0.0,0.0,2.0,0.0,3.4700000286102295,2.1670000553131104,1.0,8.295000076293945,0.0,0.0,1.0
4.690999984741211,3.878700017929077,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,1.0,-2.497999906539917,3.125,1.4359999895095825,9.666000366210938,4.0,1.065999984741211,1.1610000133514404,0.0,0.0,0.0,1.0779999494552612,0.0,0.0,0.0,0.0,2.117000102996826,0.052000001072883606,0.0,19.617000579833984,2.427999973297119,0.0,0.0,2.0,4.0,3.4830000400543213,4.019000053405762,1.0,8.015000343322754,0.0,0.0,1.0
4.170000076293945,3.6205999851226807,0.0,0.0,0.0,0.0,0.0,28.600000381469727,0.0,3.0,0.0,-1.4259999990463257,2.611999988555908,0.9710000157356262,8.597000122070312,0.0,1.1239999532699585,1.1490000486373901,0.0,0.0,0.0,1.0950000286102295,0.0,0.0,0.0,0.0,1.8480000495910645,0.48100000619888306,0.0,17.905000686645508,1.5420000553131104,0.0,0.0,0.0,1.0,3.427000045776367,4.732999801635742,0.0,7.520999908447266,0.0,0.0,1.0
4.214000225067139,3.337599992752075,0.0,0.0,0.0,0.0,0.0,33.29999923706055,0.0,2.0,1.0,-1.0720000267028809,2.7739999294281006,1.4589999914169312,8.755000114440918,2.0,1.0709999799728394,1.1480000019073486,0.0,0.0,0.0,1.187000036239624,0.0,0.0,0.0,0.0,1.9019999504089355,-0.2770000100135803,0.0,9.376999855041504,2.052000045776367,0.0,0.0,1.0,1.0,3.4230000972747803,4.111000061035156,1.0,7.745999813079834,0.0,0.0,1.0
5.205999851226807,3.579400062561035,0.0,0.0,1.0,0.0,0.0,30.600000381469727,1.0,3.0,3.0,-0.9190000295639038,3.9649999141693115,3.188999891281128,10.626999855041504,2.0,0.9850000143051147,1.1469999551773071,0.0,0.0,0.0,1.1799999475479126,0.0,0.0,0.0,0.0,2.2200000286102295,0.0,0.0,22.350000381469727,8.265999794006348,0.0,0.0,4.0,1.0,3.4730000495910645,2.305999994277954,2.0,8.611000061035156,0.0,0.0,1.0
4.170000076293945,2.662899971008301,0.0,0.0,0.0,0.0,0.0,26.700000762939453,3.0,1.0,0.0,0.0,2.4000000953674316,0.9710000157356262,8.597000122070312,2.0,0.9829999804496765,1.1519999504089355,0.0,0.0,0.0,1.1200000047683716,0.0,0.0,0.0,0.0,1.8480000495910645,0.34200000762939453,0.0,0.0,1.5420000553131104,0.0,0.0,0.0,1.0,3.0,2.566999912261963,0.0,6.683000087738037,0.0,0.0,1.0
