0,1,2,3,4,5,6
1.0,0.0,0.0,131.19886779785156,1.2877604961395264,1697.677490234375,0.0
1.0,0.0,0.0,128.85885620117188,1.2701863050460815,1632.6416015625,0.0
1.0,0.0,0.0,133.28286743164062,1.2911343574523926,1777.0465087890625,0.0
1.0,0.0,0.0,133.30685424804688,1.3076599836349487,1829.52978515625,0.0
1.0,0.0,0.0,126.77486419677734,1.3421437740325928,1730.0126953125,0.0
1.0,0.0,0.0,127.94886016845703,1.32414972782135,1652.6732177734375,0.0
1.0,0.0,0.0,129.5528564453125,1.320467472076416,1764.7010498046875,0.0
1.0,0.0,0.0,127.65086364746094,1.269962191581726,1653.7685546875,0.0
1.0,0.0,0.0,132.79486083984375,1.300281286239624,1549.259033203125,0.0
1.0,0.0,0.0,130.1568603515625,1.4281091690063477,1849.0474853515625,0.0
1.0,0.0,0.0,136.82286071777344,1.2690620422363281,1799.855224609375,0.0
1.0,0.0,0.0,133.01885986328125,1.2946984767913818,1813.3125,0.0
1.0,0.0,0.0,135.3008575439453,1.3068361282348633,1690.068359375,0.0
1.0,0.0,0.0,125.31085968017578,1.283107042312622,1573.4046630859375,0.0
1.0,0.0,0.0,135.86285400390625,1.3408641815185547,1733.27099609375,0.0
1.0,0.0,0.0,130.9588623046875,1.3489607572555542,1755.422119140625,0.0
1.0,0.0,0.0,130.14085388183594,1.293127179145813,1601.576416015625,0.0
1.0,0.0,0.0,124.99686431884766,1.2180697917938232,1692.16796875,0.0
1.0,0.0,0.0,128.92486572265625,1.2010111808776855,1605.4486083984375,0.0
1.0,0.0,0.0,134.01885986328125,1.3450778722763062,1871.8131103515625,0.0
1.0,0.0,0.0,129.67686462402344,1.2735927104949951,1830.0970458984375,0.0
1.0,0.0,0.0,128.66786193847656,1.2721928358078003,1640.8304443359375,0.0
1.0,0.0,0.0,126.99886322021484,1.2666304111480713,1542.462646484375,0.0
1.0,0.0,0.0,132.67886352539062,1.3266009092330933,1617.6832275390625,0.0
1.0,0.0,0.0,123.94586181640625,1.2392832040786743,1634.678466796875,0.0
1.0,0.0,0.0,130.23086547851562,1.3171013593673706,1669.673828125,0.0
1.0,0.0,0.0,128.97386169433594,1.3111470937728882,1752.9112548828125,0.0
1.0,0.0,0.0,124.42586517333984,1.2765705585479736,1701.55859375,0.0
1.0,0.0,0.0,132.2158660888672,1.2630494832992554,1757.9561767578125,0.0
1.0,0.0,0.0,131.8028564453125,1.308829665184021,1766.959716796875,0.0
1.0,0.0,0.0,127.46086120605469,1.292413353919983,1608.9638671875,0.0
1.0,0.0,0.0,130.578857421875,1.2170829772949219,1620.6434326171875,0.0
1.0,0.0,0.0,126.27886199951172,1.210505485534668,1514.355224609375,0.0
1.0,0.0,0.0,125.60086059570312,1.1643463373184204,1497.7532958984375,0.0
1.0,0.0,0.0,130.66085815429688,1.3595553636550903,1859.826904296875,0.0
1.0,0.0,0.0,134.93685913085938,1.2646244764328003,1611.2086181640625,0.0
1.0,0.0,0.0,130.63685607910156,1.2162965536117554,1601.0709228515625,0.0
1.0,0.0,0.0,126.95686340332031,1.2758163213729858,1608.7406005859375,0.0
1.0,0.0,0.0,136.64886474609375,1.273659586906433,1712.3831787109375,0.0
1.0,0.0,0.0,136.3928680419922,1.386568546295166,1885.099609375,0.0
1.0,0.0,0.0,133.29885864257812,1.3542358875274658,1880.481201171875,0.0
1.0,0.0,0.0,125.18685913085938,1.1965882778167725,1607.2122802734375,0.0
1.0,0.0,0.0,128.41986083984375,1.3344230651855469,1634.099609375,0.0
1.0,0.0,0.0,125.07086181640625,1.2739533185958862,1558.653076171875,0.0
1.0,0.0,0.0,131.37286376953125,1.3586708307266235,1638.3565673828125,0.0
1.0,0.0,0.0,134.0108642578125,1.2700424194335938,1758.96875,0.0
1.0,0.0,0.0,134.23585510253906,1.3602312803268433,2267.902587890625,0.0
1.0,0.0,0.0,131.5548553466797,1.294392704963684,1768.849365234375,0.0
1.0,0.0,0.0,134.74685668945312,1.3225853443145752,1753.2362060546875,0.0
1.0,0.0,0.0,133.46485900878906,1.2967259883880615,1568.881591796875,0.0
1.0,0.0,0.0,134.39085388183594,1.279433012008667,1651.8917236328125,0.0
1.0,0.0,0.0,123.23686218261719,1.3656775951385498,2097.1884765625,0.0
1.0,0.0,0.0,121.98686218261719,1.303442120552063,2022.7017822265625,0.0
1.0,0.0,0.0,127.07286071777344,1.1824699640274048,1636.628662109375,0.0
1.0,0.0,0.0,126.88285827636719,1.2276896238327026,1707.518310546875,0.0
1.0,0.0,0.0,131.9348602294922,1.2517814636230469,1555.877685546875,0.0
1.0,0.0,0.0,136.59886169433594,1.327175498008728,1711.670654296875,0.0
1.0,0.0,0.0,129.16485595703125,1.2639763355255127,1537.423828125,0.0
1.0,0.0,0.0,131.79486083984375,1.2237499952316284,1713.4317626953125,0.0
1.0,0.0,0.0,132.4068603515625,1.2902787923812866,1694.659423828125,0.0
1.0,0.0,0.0,129.32986450195312,1.306311011314392,1847.247314453125,0.0
1.0,0.0,0.0,125.44286346435547,1.2982149124145508,1591.4725341796875,0.0
1.0,0.0,0.0,130.28086853027344,1.2985522747039795,1705.0194091796875,0.0
1.0,0.0,0.0,129.09886169433594,1.2764543294906616,1664.2393798828125,0.0
1.0,0.0,0.0,128.3048553466797,1.2451159954071045,1543.95556640625,0.0
1.0,0.0,0.0,131.48785400390625,1.367230772972107,1914.1070556640625,0.0
1.0,0.0,0.0,134.49085998535156,1.2959773540496826,1728.132568359375,0.0
1.0,0.0,0.0,132.59686279296875,1.3167142868041992,1694.2310791015625,0.0
1.0,0.0,0.0,135.0608673095703,1.252042531967163,1652.2906494140625,0.0
1.0,0.0,0.0,132.61285400390625,1.2741690874099731,1740.2078857421875,0.0
1.0,0.0,0.0,132.59686279296875,1.3741027116775513,1632.0472412109375,0.0
1.0,0.0,0.0,134.82086181640625,1.3679254055023193,1872.5445556640625,0.0
1.0,0.0,0.0,128.74285888671875,1.2921254634857178,1698.454345703125,0.0
1.0,0.0,0.0,127.81686401367188,1.4610819816589355,1782.537353515625,0.0
1.0,0.0,0.0,136.91285705566406,1.412174940109253,2092.47265625,0.0
1.0,0.0,0.0,121.57286071777344,1.248125433921814,1530.151123046875,0.0
1.0,0.0,0.0,139.66685485839844,1.4632530212402344,2154.4375,0.0
1.0,0.0,0.0,131.25686645507812,1.2611404657363892,1719.1256103515625,0.0
1.0,0.0,0.0,127.95686340332031,1.2891415357589722,1586.722412109375,0.0
1.0,0.0,0.0,122.30086517333984,1.2589387893676758,1669.417724609375,0.0
0.0,2.0,0.0,231.27685546875,2.387079954147339,15215.96484375,0.0
1.0,0.0,0.0,131.536865234375,1.355818748474121,1831.1522216796875,0.0
1.0,0.0,0.0,124.02085876464844,1.221007227897644,1454.976318359375,0.0
1.0,0.0,0.0,129.4038543701172,1.3104227781295776,1731.0316162109375,0.0
1.0,0.0,0.0,132.5388641357422,1.2741974592208862,1658.7769775390625,0.0
1.0,0.0,0.0,135.432861328125,1.2664802074432373,1795.471435546875,0.0
1.0,0.0,0.0,130.51986694335938,1.3683663606643677,1861.5057373046875,0.0
1.0,0.0,0.0,128.27085876464844,1.2360403537750244,1795.0135498046875,0.0
1.0,0.0,0.0,131.9348602294922,1.3563042879104614,1623.238037109375,0.0
1.0,0.0,0.0,133.5888671875,1.383449673652649,1666.2054443359375,0.0
1.0,0.0,0.0,136.64085388183594,1.302337646484375,1759.93896484375,0.0
1.0,0.0,0.0,139.9728546142578,1.3132719993591309,1997.273681640625,0.0
1.0,0.0,0.0,131.62086486816406,1.2780520915985107,1881.4705810546875,0.0
1.0,0.0,0.0,131.25686645507812,1.2369811534881592,1638.090087890625,0.0
1.0,0.0,0.0,127.88285827636719,1.3279423713684082,1631.5511474609375,0.0
1.0,0.0,0.0,134.26686096191406,1.2710347175598145,1794.4256591796875,0.0
1.0,0.0,0.0,133.3828582763672,1.272739052772522,1567.08447265625,0.0
1.0,0.0,0.0,130.9588623046875,1.2792249917984009,1750.9908447265625,0.0
1.0,0.0,0.0,129.85086059570312,1.2991411685943604,1551.03515625,0.0
1.0,0.0,0.0,136.97886657714844,1.3085501194000244,1963.71142578125,0.0
1.0,0.0,0.0,126.88285827636719,1.226247787475586,1606.8253173828125,0.0
1.0,0.0,0.0,130.08985900878906,1.3329194784164429,1734.7838134765625,0.0
1.0,0.0,0.0,127.14685821533203,1.219530463218689,1521.0228271484375,0.0
1.0,0.0,0.0,126.39485931396484,1.2653603553771973,1803.2872314453125,0.0
1.0,0.0,0.0,131.06686401367188,1.2463690042495728,1795.98583984375,0.0
1.0,0.0,0.0,127.43685913085938,1.1936761140823364,1628.7642822265625,0.0
1.0,0.0,0.0,132.4728546142578,1.3278816938400269,1731.6456298828125,0.0
1.0,0.0,0.0,128.8008575439453,1.2829999923706055,1566.9471435546875,0.0
1.0,0.0,0.0,137.880859375,1.3616138696670532,1769.866943359375,0.0
0.0,2.0,0.0,218.3008575439453,2.2294013500213623,9370.6708984375,0.0
1.0,0.0,0.0,135.97886657714844,1.3034894466400146,1853.9915771484375,0.0
1.0,0.0,0.0,126.99886322021484,1.1922051906585693,1629.0706787109375,0.0
1.0,0.0,0.0,126.18685913085938,1.2089258432388306,1580.8126220703125,0.0
1.0,0.0,0.0,129.89186096191406,1.2866681814193726,1782.854248046875,0.0
1.0,0.0,0.0,129.36285400390625,1.2177734375,1597.344970703125,0.0
1.0,0.0,0.0,135.73886108398438,1.2799345254898071,1949.6317138671875,0.0
1.0,0.0,0.0,136.0868682861328,1.4954384565353394,1717.339111328125,0.0
1.0,0.0,0.0,121.6568603515625,1.3180042505264282,1720.4339599609375,0.0
1.0,0.0,0.0,144.01686096191406,1.3438020944595337,2256.653564453125,0.0
1.0,0.0,0.0,129.04885864257812,1.3391432762145996,1605.03515625,0.0
1.0,0.0,0.0,130.5128631591797,1.3488705158233643,1608.4757080078125,0.0
1.0,0.0,0.0,137.82286071777344,1.2930999994277954,1945.0037841796875,0.0
1.0,0.0,0.0,128.14686584472656,1.2124173641204834,1726.8358154296875,0.0
1.0,0.0,0.0,127.87386322021484,1.230063796043396,1640.155517578125,0.0
1.0,0.0,0.0,135.0438690185547,1.387344241142273,1924.810546875,0.0
1.0,0.0,0.0,122.90486145019531,1.2019944190979004,1439.534912109375,0.0
1.0,0.0,0.0,128.3548583984375,1.200291395187378,1496.3834228515625,0.0
1.0,0.0,0.0,126.7828598022461,1.257422924041748,1604.5,0.0
1.0,0.0,0.0,132.41485595703125,1.3116602897644043,1836.5074462890625,0.0
1.0,0.0,0.0,125.17086029052734,1.1809446811676025,1541.3978271484375,0.0
1.0,0.0,0.0,131.62086486816406,1.2537761926651,1853.7127685546875,0.0
1.0,0.0,0.0,135.17686462402344,1.2861837148666382,1671.0009765625,0.0
1.0,0.0,0.0,128.50286865234375,1.3389238119125366,1715.1324462890625,0.0
1.0,0.0,0.0,128.79986572265625,1.213826060295105,1650.6138916015625,0.0
0.0,2.0,0.0,209.4188690185547,2.027482032775879,13099.455078125,0.0
1.0,0.0,0.0,127.13886260986328,1.192199945449829,1613.1510009765625,0.0
1.0,0.0,0.0,133.46485900878906,1.2473915815353394,1628.7994384765625,0.0
1.0,0.0,0.0,134.2588653564453,1.305214762687683,1675.5491943359375,0.0
1.0,0.0,0.0,126.93986511230469,1.2904694080352783,1732.9833984375,0.0
1.0,0.0,0.0,133.0768585205078,1.2633312940597534,1767.44921875,0.0
1.0,0.0,0.0,130.08285522460938,1.2973887920379639,1680.5126953125,0.0
1.0,0.0,0.0,132.12486267089844,1.3919384479522705,1653.62841796875,0.0
1.0,0.0,0.0,131.48886108398438,1.241247296333313,1614.9342041015625,0.0
1.0,0.0,0.0,131.5628662109375,1.2633479833602905,1544.092529296875,0.0
1.0,0.0,0.0,125.21986389160156,1.2442302703857422,1602.8409423828125,0.0
0.0,2.0,0.0,136.19485473632812,1.4521342515945435,3334.1103515625,1.0
0.0,2.0,0.0,136.80685424804688,1.4442881345748901,3560.921630859375,1.0
0.0,2.0,0.0,130.08485412597656,1.5762394666671753,3396.473876953125,1.0
0.0,3.0,1.0,144.02685546875,1.4955825805664062,5471.78564453125,1.0
0.0,3.0,1.0,141.47085571289062,1.5159869194030762,5416.70751953125,1.0
0.0,2.0,0.0,126.56085968017578,1.4280864000320435,3068.572998046875,1.0
0.0,2.0,0.0,153.2228546142578,1.603066086769104,5853.1279296875,1.0
0.0,2.0,0.0,145.64686584472656,1.4034786224365234,4165.47265625,1.0
0.0,3.0,1.0,146.3828582763672,1.3818457126617432,2991.356201171875,1.0
0.0,2.0,0.0,130.578857421875,1.2333476543426514,2197.130126953125,1.0
0.0,3.0,1.0,141.2228546142578,1.4041132926940918,4416.103515625,1.0
0.0,3.0,1.0,146.55685424804688,1.5322707891464233,5572.13134765625,1.0
0.0,3.0,1.0,145.46485900878906,1.366312026977539,3670.647216796875,1.0
0.0,3.0,1.0,139.23886108398438,1.4448851346969604,3672.318115234375,1.0
0.0,2.0,0.0,138.5348663330078,1.2926502227783203,3228.25439453125,1.0
0.0,2.0,0.0,130.5128631591797,1.3216532468795776,2872.471435546875,1.0
0.0,2.0,0.0,128.0248565673828,1.4331859350204468,3643.66259765625,1.0
0.0,2.0,0.0,137.6168670654297,1.3284273147583008,3366.2314453125,1.0
0.0,2.0,0.0,130.57086181640625,1.2480508089065552,2838.268798828125,1.0
0.0,2.0,0.0,128.536865234375,1.5475211143493652,3634.4140625,1.0
0.0,2.0,0.0,136.1028594970703,1.3391413688659668,3045.1748046875,1.0
0.0,2.0,0.0,129.2888641357422,1.2576453685760498,2621.690673828125,1.0
0.0,2.0,0.0,137.17086791992188,1.2813255786895752,2916.29248046875,1.0
0.0,3.0,1.0,133.9608612060547,1.314075231552124,3187.257568359375,1.0
0.0,2.0,0.0,140.17286682128906,1.4095213413238525,3187.612060546875,1.0
0.0,2.0,0.0,137.60885620117188,1.3514951467514038,3213.777587890625,1.0
0.0,2.0,0.0,139.20486450195312,1.430091381072998,3566.381591796875,1.0
0.0,2.0,0.0,134.12686157226562,1.293980598449707,2989.5625,1.0
0.0,3.0,1.0,141.94285583496094,1.428227424621582,4125.9951171875,1.0
0.0,2.0,0.0,132.4068603515625,1.28113853931427,2728.1728515625,1.0
0.0,2.0,0.0,137.6168670654297,1.339451789855957,2890.29052734375,1.0
0.0,3.0,1.0,143.380859375,1.3768316507339478,3845.84619140625,1.0
0.0,2.0,0.0,132.09286499023438,1.2826353311538696,2831.1474609375,1.0
0.0,3.0,1.0,133.33285522460938,1.4832924604415894,4427.26513671875,1.0
0.0,2.0,0.0,126.74085998535156,1.2372814416885376,2610.744873046875,1.0
0.0,4.0,4.0,155.07485961914062,1.5129804611206055,4419.580078125,1.0
0.0,4.0,2.0,136.1858673095703,1.4743214845657349,3943.680908203125,1.0
0.0,3.0,1.0,137.72486877441406,1.4953936338424683,4753.669921875,1.0
0.0,2.0,0.0,142.38885498046875,1.403554081916809,3740.2001953125,1.0
0.0,2.0,0.0,127.27886199951172,1.2477747201919556,2630.604248046875,1.0
0.0,3.0,1.0,140.3128662109375,1.4886165857315063,5247.76123046875,1.0
0.0,2.0,0.0,122.8548583984375,1.4378029108047485,2607.9365234375,1.0
0.0,3.0,1.0,142.68685913085938,1.5170249938964844,4909.85693359375,1.0
0.0,2.0,0.0,144.1498565673828,1.287839412689209,2574.88037109375,1.0
0.0,2.0,0.0,136.0868682861328,1.3406158685684204,3582.058349609375,1.0
0.0,3.0,1.0,153.9088592529297,1.355454683303833,4170.92333984375,1.0
0.0,3.0,1.0,135.16085815429688,1.2956480979919434,2982.1279296875,1.0
0.0,2.0,0.0,141.5288543701172,1.4213517904281616,4289.400390625,1.0
0.0,2.0,0.0,130.85986328125,1.2436940670013428,2297.98388671875,1.0
0.0,2.0,0.0,132.21685791015625,1.2930647134780884,2762.74755859375,1.0
0.0,2.0,0.0,132.72085571289062,1.285690188407898,2755.062744140625,1.0
0.0,2.0,0.0,130.13986206054688,1.1685487031936646,1942.058837890625,1.0
0.0,2.0,0.0,138.9068603515625,1.4075632095336914,3432.480712890625,1.0
0.0,2.0,0.0,130.06785583496094,1.4723777770996094,3410.535888671875,1.0
0.0,2.0,0.0,133.99485778808594,1.301875352859497,2844.4443359375,1.0
0.0,2.0,0.0,146.59886169433594,1.484549880027771,5011.06640625,1.0
0.0,3.0,1.0,139.58485412597656,1.3147318363189697,4147.56787109375,1.0
0.0,3.0,1.0,136.078857421875,1.4753375053405762,4657.63671875,1.0
0.0,3.0,1.0,128.77685546875,1.338132619857788,3486.89306640625,1.0
0.0,2.0,0.0,133.2088623046875,1.2888984680175781,2416.307861328125,1.0
0.0,2.0,0.0,145.44886779785156,1.3534668684005737,3350.713134765625,1.0
0.0,3.0,1.0,144.97686767578125,1.384161114692688,4001.242919921875,1.0
0.0,2.0,0.0,136.49986267089844,1.2914464473724365,2286.76953125,1.0
0.0,3.0,1.0,139.6588592529297,1.3842707872390747,4088.052978515625,1.0
0.0,3.0,1.0,138.03785705566406,1.286605954170227,3489.97314453125,1.0
0.0,3.0,1.0,142.8268585205078,1.4444921016693115,3980.193359375,1.0
0.0,2.0,0.0,138.03086853027344,1.3285402059555054,2935.3984375,1.0
0.0,3.0,1.0,135.61585998535156,1.346693515777588,3253.932861328125,1.0
0.0,3.0,1.0,150.3548583984375,1.7657313346862793,6730.24755859375,1.0
0.0,2.0,0.0,137.7488555908203,1.2783421277999878,3213.04541015625,1.0
0.0,3.0,1.0,136.5838623046875,1.3512918949127197,3403.983642578125,1.0
0.0,3.0,1.0,136.2938690185547,1.316427230834961,2755.237060546875,1.0
0.0,2.0,0.0,145.05886840820312,1.289509654045105,3239.715087890625,1.0
0.0,3.0,1.0,129.99085998535156,1.2312495708465576,2034.49462890625,1.0
0.0,3.0,1.0,135.4828643798828,1.3116730451583862,3767.822998046875,1.0
0.0,2.0,0.0,135.3008575439453,1.29177987575531,2295.147705078125,1.0
0.0,3.0,1.0,136.31886291503906,1.4321330785751343,3775.714599609375,1.0
0.0,2.0,0.0,146.23385620117188,1.3758249282836914,3239.9912109375,1.0
0.0,3.0,1.0,131.17486572265625,1.3042106628417969,3276.90185546875,1.0
0.0,3.0,1.0,135.20286560058594,1.3535387516021729,3880.477783203125,1.0
0.0,2.0,0.0,135.47486877441406,1.30016028881073,3061.816650390625,1.0
0.0,2.0,0.0,148.75686645507812,1.675862193107605,4918.6279296875,1.0
0.0,3.0,1.0,142.49685668945312,1.6066200733184814,5119.361328125,1.0
0.0,2.0,0.0,137.682861328125,1.4960461854934692,4395.57421875,1.0
0.0,3.0,1.0,140.0818634033203,1.4840681552886963,4474.20849609375,1.0
0.0,2.0,0.0,137.17086791992188,1.2912750244140625,3030.359619140625,1.0
0.0,3.0,1.0,130.81886291503906,1.3188170194625854,3223.869384765625,1.0
0.0,2.0,0.0,132.4728546142578,1.3840705156326294,3238.83740234375,1.0
0.0,3.0,1.0,139.58485412597656,1.2981935739517212,3055.20849609375,1.0
0.0,3.0,1.0,136.6168670654297,1.4044357538223267,3771.59765625,1.0
0.0,2.0,0.0,140.18885803222656,1.3636740446090698,2842.992431640625,1.0
0.0,3.0,1.0,132.6048583984375,1.2667655944824219,3294.54296875,1.0
0.0,2.0,0.0,139.69285583496094,1.5212759971618652,4354.333984375,1.0
1.0,2.0,2.0,124.0048599243164,1.38167142868042,2819.7099609375,1.0
0.0,2.0,0.0,137.54286193847656,1.2778140306472778,2668.6376953125,1.0
0.0,3.0,1.0,143.97686767578125,1.5242583751678467,4804.79833984375,1.0
0.0,3.0,1.0,137.59986877441406,1.3689420223236084,4152.130859375,1.0
0.0,2.0,0.0,142.7118682861328,1.3411974906921387,3359.635498046875,1.0
0.0,2.0,0.0,139.41986083984375,1.3610575199127197,2385.083251953125,1.0
0.0,2.0,0.0,143.6288604736328,1.423620581626892,3550.76806640625,1.0
0.0,3.0,1.0,140.56886291503906,1.3374875783920288,3745.4873046875,1.0
0.0,2.0,0.0,139.26185607910156,1.241061806678772,2250.276611328125,1.0
0.0,3.0,1.0,146.58985900878906,1.411742091178894,4624.4912109375,1.0
0.0,2.0,0.0,132.5808563232422,1.3348764181137085,3552.805908203125,1.0
0.0,3.0,1.0,157.31686401367188,1.7514704465866089,6954.974609375,1.0
0.0,3.0,1.0,138.26986694335938,1.3442082405090332,2626.2216796875,1.0
0.0,3.0,1.0,135.13685607910156,1.4256596565246582,4134.95849609375,1.0
0.0,2.0,0.0,138.62686157226562,1.59119713306427,4811.32421875,1.0
0.0,2.0,0.0,139.94886779785156,1.353317379951477,3198.097900390625,1.0
0.0,3.0,1.0,137.22886657714844,1.4278969764709473,4220.56396484375,1.0
0.0,3.0,1.0,133.72085571289062,1.332008719444275,3389.707275390625,1.0
0.0,3.0,1.0,127.46986389160156,1.446466326713562,3753.58984375,1.0
0.0,2.0,0.0,129.0248565673828,1.4103645086288452,3052.154541015625,1.0
0.0,3.0,1.0,141.61085510253906,1.358262062072754,4615.54150390625,1.0
0.0,3.0,1.0,135.66485595703125,1.3034932613372803,3242.315185546875,1.0
0.0,2.0,0.0,144.4728546142578,1.351759433746338,3132.83349609375,1.0
0.0,3.0,1.0,142.5288543701172,1.4083775281906128,4734.158203125,1.0
0.0,2.0,0.0,133.79586791992188,1.3220837116241455,2805.48193359375,1.0
0.0,3.0,1.0,135.29286193847656,1.3493510484695435,3449.626953125,1.0
0.0,2.0,0.0,125.53485870361328,1.4493465423583984,3027.62646484375,1.0
0.0,2.0,0.0,132.77085876464844,1.2861745357513428,2900.26123046875,1.0
0.0,2.0,0.0,137.72386169433594,1.2815823554992676,2761.859619140625,1.0
0.0,3.0,1.0,144.39886474609375,1.5255064964294434,5269.59521484375,1.0
0.0,3.0,0.0,139.39486694335938,1.3799514770507812,3790.135986328125,1.0
0.0,3.0,1.0,135.6898651123047,1.3326481580734253,3541.00244140625,1.0
0.0,2.0,0.0,143.87686157226562,1.5575827360153198,4703.26904296875,1.0
0.0,2.0,0.0,134.5978546142578,1.3259474039077759,3491.20166015625,1.0
0.0,3.0,5.0,150.5438690185547,1.601697325706482,4951.45654296875,1.0
0.0,2.0,0.0,141.7108612060547,1.4548717737197876,4056.328857421875,1.0
0.0,3.0,1.0,139.67686462402344,1.5478612184524536,3766.4697265625,1.0
0.0,2.0,0.0,136.15286254882812,1.4905200004577637,4092.140625,1.0
0.0,2.0,0.0,140.99085998535156,1.2210355997085571,2197.882080078125,1.0
0.0,2.0,0.0,138.6428680419922,1.4076151847839355,3198.815185546875,1.0
0.0,2.0,0.0,136.98886108398438,1.3405400514602661,3296.954833984375,1.0
0.0,2.0,0.0,128.12286376953125,1.3849947452545166,3126.281494140625,1.0
0.0,2.0,0.0,141.0248565673828,1.3173261880874634,2880.770263671875,1.0
0.0,3.0,1.0,142.68685913085938,1.3599627017974854,3636.16943359375,1.0
0.0,3.0,1.0,143.16586303710938,1.3860557079315186,4104.3203125,1.0
0.0,2.0,0.0,134.42486572265625,1.3746190071105957,3432.422119140625,1.0
0.0,3.0,1.0,143.828857421875,1.4593228101730347,5085.7626953125,1.0
0.0,2.0,0.0,132.29086303710938,1.307212233543396,3196.2958984375,1.0
0.0,2.0,0.0,130.36386108398438,1.2826741933822632,2429.448974609375,1.0
