0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
333.0,346.0,5683008.0,5683014.0,51.0,14.0,7.0,6902.0,120.0,149.0,1650.0,1.0,0.0,69.0,0.4036000072956085,0.34619998931884766,0.46149998903274536,0.007899999618530273,0.928600013256073,0.8571000099182129,0.0,1.7075999975204468,1.1138999462127686,0.7781999707221985,-0.5385000109672546,0.05730000138282776,0.18320000171661377,4.0
1287.0,1299.0,1005865.0,1005895.0,184.0,25.0,30.0,18593.0,85.0,119.0,1650.0,1.0,0.0,100.0,0.4253999888896942,0.48890000581741333,0.4000000059604645,0.007300000172108412,0.47999998927116394,1.0,1.0,2.2648000717163086,1.079200029373169,1.4771000146865845,0.6000000238418579,-0.21060000360012054,0.5950999855995178,4.0
1088.0,1096.0,1094617.0,1094629.0,67.0,10.0,12.0,7416.0,94.0,132.0,1710.0,1.0,0.0,100.0,0.7181000113487244,0.3021000027656555,0.666700005531311,0.004699999932199717,0.800000011920929,1.0,1.0,1.8260999917984009,0.9031000137329102,1.079200029373169,0.33329999446868896,-0.13529999554157257,0.20180000364780426,4.0
1255.0,1261.0,718602.0,718617.0,64.0,10.0,15.0,7013.0,99.0,123.0,1360.0,1.0,0.0,100.0,0.14560000598430634,0.2888999879360199,0.4000000059604645,0.004399999976158142,0.6000000238418579,1.0,1.0,1.8062000274658203,0.7781999707221985,1.1761000156402588,0.6000000238418579,-0.14390000700950623,0.19539999961853027,4.0
707.0,714.0,807870.0,807880.0,53.0,10.0,10.0,5039.0,81.0,111.0,1360.0,1.0,0.0,100.0,0.949999988079071,0.24289999902248383,0.699999988079071,0.005200000014156103,0.699999988079071,1.0,1.0,1.7243000268936157,0.8450999855995178,1.0,0.30000001192092896,-0.2572000026702881,0.1753000020980835,4.0
1186.0,1193.0,238656.0,238667.0,60.0,10.0,11.0,6863.0,100.0,132.0,1362.0,1.0,0.0,120.0,0.24819999933242798,0.2207999974489212,0.6363999843597412,0.005100000184029341,0.699999988079071,1.0,1.0,1.7781000137329102,0.8450999855995178,1.0413999557495117,0.3635999858379364,-0.10639999806880951,0.18219999969005585,4.0
626.0,635.0,2071945.0,2071956.0,76.0,14.0,11.0,8063.0,84.0,126.0,1362.0,1.0,0.0,120.0,0.9192000031471252,0.23229999840259552,0.8181999921798706,0.006599999964237213,0.6428999900817871,1.0,1.0,1.8808000087738037,0.954200029373169,1.0413999557495117,0.1817999929189682,-0.1712000072002411,0.20509999990463257,4.0
1503.0,1510.0,893849.0,893861.0,66.0,9.0,12.0,6625.0,87.0,118.0,1632.0,1.0,0.0,100.0,0.14949999749660492,0.2143000066280365,0.583299994468689,0.00430000014603138,0.7778000235557556,1.0,1.0,1.8194999694824219,0.8450999855995178,1.079200029373169,0.41670000553131104,-0.21580000221729279,0.1891999989748001,4.0
1152.0,1161.0,969900.0,969911.0,70.0,9.0,11.0,7846.0,99.0,127.0,1632.0,1.0,0.0,100.0,0.5771999955177307,0.2928999960422516,0.8181999921798706,0.005499999970197678,1.0,1.0,1.0,1.8451000452041626,0.954200029373169,1.0413999557495117,0.1817999929189682,-0.12430000305175781,0.20509999990463257,4.0
1533.0,1542.0,1031539.0,1031599.0,382.0,43.0,60.0,38206.0,77.0,118.0,1632.0,1.0,0.0,100.0,0.11029999703168869,0.29260000586509705,0.15000000596046448,0.005499999970197678,0.2092999964952469,1.0,1.0,2.5820999145507812,0.954200029373169,1.7781000137329102,0.8500000238418579,-0.21860000491142273,0.8299000263214111,4.0
788.0,796.0,1060712.0,1060732.0,110.0,13.0,20.0,11126.0,84.0,116.0,1630.0,1.0,0.0,100.0,0.9668999910354614,0.3125,0.4000000059604645,0.004900000058114529,0.6154000163078308,1.0,1.0,2.0413999557495117,0.9031000137329102,1.3009999990463257,0.6000000238418579,-0.20980000495910645,0.2791999876499176,4.0
34.0,40.0,914648.0,914661.0,51.0,8.0,13.0,5369.0,95.0,116.0,1654.0,1.0,0.0,100.0,0.041099999099969864,0.34619998931884766,0.46149998903274536,0.003599999938160181,0.75,1.0,1.0,1.7075999975204468,0.7781999707221985,1.1138999462127686,0.5385000109672546,-0.17749999463558197,0.18320000171661377,4.0
1604.0,1612.0,1194800.0,1194814.0,63.0,15.0,14.0,5232.0,73.0,94.0,1656.0,1.0,0.0,100.0,0.05310000106692314,0.4375,0.571399986743927,0.004800000227987766,0.53329998254776,1.0,1.0,1.799299955368042,0.9031000137329102,1.1461000442504883,0.428600013256073,-0.35120001435279846,0.21950000524520874,4.0
1610.0,1618.0,1944129.0,1944138.0,56.0,12.0,9.0,4674.0,71.0,101.0,1656.0,1.0,0.0,100.0,0.045899998396635056,0.22220000624656677,0.8888999819755554,0.004800000227987766,0.666700005531311,1.0,1.0,1.7482000589370728,0.9031000137329102,0.954200029373169,0.11110000312328339,-0.34790000319480896,0.17730000615119934,4.0
1617.0,1628.0,2095494.0,2095507.0,89.0,14.0,13.0,7804.0,77.0,100.0,1658.0,1.0,0.0,100.0,0.03620000183582306,0.3776000142097473,0.8460999727249146,0.006599999964237213,0.7857000231742859,1.0,1.0,1.9493999481201172,1.0413999557495117,1.1138999462127686,0.15389999747276306,-0.3149999976158142,0.25699999928474426,4.0
1589.0,1598.0,2493647.0,2493675.0,190.0,21.0,28.0,18416.0,81.0,116.0,1648.0,1.0,0.0,100.0,0.06069999933242798,0.2460000067949295,0.321399986743927,0.005499999970197678,0.428600013256073,1.0,1.0,2.278700113296509,0.954200029373169,1.4471999406814575,0.678600013256073,-0.24279999732971191,0.4169999957084656,4.0
482.0,490.0,11430396.0,11430416.0,81.0,15.0,20.0,8709.0,99.0,119.0,1656.0,1.0,0.0,100.0,0.582099974155426,0.49380001425743103,0.4000000059604645,0.004800000227987766,0.53329998254776,1.0,1.0,1.9084999561309814,0.9031000137329102,1.3009999990463257,0.6000000238418579,-0.1599999964237213,0.2791999876499176,4.0
1067.0,1073.0,237702.0,237720.0,63.0,17.0,18.0,4616.0,58.0,93.0,1694.0,1.0,0.0,211.0,0.7332000136375427,0.41670000553131104,0.33329999446868896,0.0035000001080334187,0.3528999984264374,1.0,1.0,1.799299955368042,0.7781999707221985,1.2553000450134277,0.666700005531311,-0.4275999963283539,0.2150000035762787,4.0
623.0,631.0,309514.0,309526.0,60.0,9.0,12.0,4585.0,62.0,92.0,1694.0,1.0,0.0,211.0,0.7354999780654907,0.375,0.666700005531311,0.004699999932199717,0.8888999819755554,1.0,1.0,1.7781000137329102,0.9031000137329102,1.079200029373169,0.33329999446868896,-0.40299999713897705,0.20180000364780426,4.0
446.0,453.0,200561.0,200567.0,30.0,8.0,6.0,3022.0,80.0,116.0,1692.0,1.0,0.0,143.0,0.5271999835968018,0.2856999933719635,0.8571000099182129,0.004100000020116568,0.875,1.0,0.0,1.4771000146865845,0.8450999855995178,0.7781999707221985,-0.1429000049829483,-0.21299999952316284,0.14990000426769257,4.0
375.0,384.0,519677.0,519708.0,209.0,24.0,31.0,24034.0,90.0,143.0,1692.0,1.0,0.0,143.0,0.4433000087738037,0.250900000333786,0.29030001163482666,0.0052999998442828655,0.375,1.0,1.0,2.3201000690460205,0.954200029373169,1.4914000034332275,0.7096999883651733,-0.10159999877214432,0.46129998564720154,4.0
125.0,134.0,1334420.0,1334443.0,156.0,20.0,23.0,18654.0,101.0,141.0,1352.0,1.0,0.0,80.0,0.18490000069141388,0.24639999866485596,0.3912999927997589,0.0066999997943639755,0.44999998807907104,1.0,1.0,2.1930999755859375,0.954200029373169,1.3617000579833984,0.6086999773979187,-0.0658000037074089,0.3463999927043915,4.0
124.0,140.0,2377039.0,2377320.0,2643.0,165.0,285.0,300024.0,64.0,140.0,1400.0,0.0,1.0,40.0,0.17710000276565552,0.4120999872684479,0.05689999833703041,0.01140000019222498,0.09700000286102295,0.9860000014305115,1.0,3.422100067138672,1.2041000127792358,2.448699951171875,0.9430999755859375,-0.11320000141859055,1.0,4.0
1321.0,1339.0,513812.0,514011.0,2145.0,134.0,201.0,228995.0,16.0,133.0,1380.0,0.0,1.0,40.0,0.05939999967813492,0.40119999647140503,0.09040000289678574,0.013000000268220901,0.13429999351501465,0.9901000261306763,1.0,3.331399917602539,1.2553000450134277,2.2988998889923096,0.909600019454956,-0.16599999368190765,1.0,4.0
817.0,843.0,66196.0,66362.0,1421.0,142.0,185.0,141034.0,47.0,126.0,1666.0,0.0,1.0,40.0,0.9807999730110168,0.670799970626831,0.1565999984741211,0.015599999576807022,0.18310000002384186,0.8973000049591064,1.0,3.152600049972534,1.4149999618530273,2.220099925994873,0.8434000015258789,-0.22460000216960907,1.0,4.0
