0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
4.0,19.0,2.0,0.0,0.0,0.0,10.0,0.9100000262260437,0.0,0.0,9.0,0.8999999761581421,33.0,1.0,0.0,11.0,0.0,18.360000610351562,24.229999542236328,10774.8701171875,0.15000000596046448,97.0,0.03999999910593033,598.5999755859375,444.739990234375,0.10000000149011612,0.0,0.0,25.0,0.5899999737739563,41.0,56.0,11.0,13.0,17.0,0.0,11.0,0.0
2.0,3.0,2.0,0.0,0.0,4.0,2.0,0.18000000715255737,2.0,2.0,2.0,1.0,8.0,1.0,0.0,11.0,0.0,16.399999618530273,7.070000171661377,820.2899780273438,0.03999999910593033,29.0,0.14000000059604645,45.56999969482422,116.0,0.5,1.0,2.0,8.0,0.12999999523162842,11.0,18.0,7.0,9.0,16.0,0.0,11.0,0.0
7.0,5.0,5.0,0.0,0.0,4.0,3.0,0.25,2.0,2.0,3.0,1.0,15.0,1.0,0.0,12.0,0.0,30.459999084472656,3.75,428.3299865722656,0.03999999910593033,30.0,0.27000001072883606,23.799999237060547,114.22000122070312,0.33000001311302185,1.0,2.0,14.0,0.10999999940395355,10.0,20.0,8.0,6.0,28.0,0.0,12.0,0.0
5.0,1.0,1.0,0.0,3.0,0.0,1.0,0.05999999865889549,0.0,0.0,1.0,1.0,3.0,1.0,0.0,18.0,1.0,28.84000015258789,13.329999923706055,5127.240234375,0.12999999523162842,101.0,0.07999999821186066,284.8500061035156,384.5400085449219,1.0,0.0,0.0,4.0,0.03999999910593033,20.0,81.0,6.0,8.0,28.0,14.289999961853027,18.0,0.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.28999999165534973,2.0,2.0,1.0,0.5,7.0,1.0,0.0,7.0,3.0,12.050000190734863,11.899999618530273,1706.43994140625,0.05000000074505806,40.0,0.07999999821186066,94.80000305175781,143.39999389648438,0.5,1.0,2.0,7.0,0.2199999988079071,17.0,23.0,5.0,7.0,9.0,0.0,7.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.07999999821186066,0.0,0.0,1.0,1.0,2.0,1.0,0.0,11.0,2.0,22.100000381469727,14.569999694824219,4692.330078125,0.10999999940395355,65.0,0.07000000029802322,260.69000244140625,322.0199890136719,1.0,0.0,0.0,3.0,0.05000000074505806,24.0,41.0,14.0,17.0,21.0,35.290000915527344,12.0,0.0
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,5.0,1.0,0.0,4.0,0.0,14.800000190734863,8.5600004196167,1083.6400146484375,0.03999999910593033,28.0,0.11999999731779099,60.20000076293945,126.66000366210938,0.5,1.0,2.0,5.0,0.25,11.0,17.0,9.0,14.0,8.0,0.0,4.0,0.0
4.0,5.0,3.0,0.0,0.0,6.0,3.0,0.20999999344348907,2.0,3.0,2.0,0.6700000166893005,12.0,1.0,0.0,14.0,0.0,29.040000915527344,10.579999923706055,3249.14990234375,0.10000000149011612,67.0,0.09000000357627869,180.50999450683594,307.19000244140625,0.33000001311302185,2.0,3.0,11.0,0.15000000596046448,25.0,42.0,13.0,11.0,20.0,0.0,14.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.800000190734863,2.0,23.219999313354492,0.0,5.0,0.5,1.2899999618530273,11.609999656677246,1.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0
1.0,7.0,3.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,3.0,0.75,16.0,1.0,0.0,8.0,0.0,20.0,10.210000038146973,2087.050048828125,0.07000000029802322,49.0,0.10000000149011612,115.94999694824219,204.3300018310547,0.25,0.0,0.0,14.0,0.27000001072883606,13.0,36.0,7.0,11.0,15.0,0.0,8.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.07999999821186066,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1.0,7.0,2.0,0.0,0.0,0.0,4.0,0.33000001311302185,0.0,0.0,3.0,0.75,15.0,1.0,0.0,12.0,0.0,14.899999618530273,11.6899995803833,2035.550048828125,0.05999999865889549,41.0,0.09000000357627869,113.08999633789062,174.1699981689453,0.25,0.0,0.0,13.0,0.25,17.0,24.0,8.0,11.0,16.0,0.0,12.0,0.0
1.0,19.0,0.0,17.0,0.0,0.0,10.0,0.20999999344348907,0.0,0.0,1.0,0.10000000149011612,40.0,8.0,0.0,31.0,3.0,29.530000686645508,47.36000061035156,66226.0,0.4699999988079071,243.0,0.019999999552965164,3679.219970703125,1398.43994140625,0.800000011920929,0.0,0.0,32.0,0.20000000298023224,102.0,141.0,28.0,26.0,50.0,35.41999816894531,48.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.10000000149011612,0.0,0.0,1.0,1.0,2.0,1.0,0.0,10.0,0.0,17.139999389648438,5.829999923706055,583.3300170898438,0.029999999329447746,25.0,0.17000000178813934,32.400001525878906,100.0,1.0,0.0,0.0,3.0,0.07999999821186066,7.0,18.0,6.0,10.0,13.0,0.0,10.0,0.0
7.0,7.0,4.0,0.0,3.0,4.0,5.0,0.14000000059604645,2.0,2.0,5.0,1.0,16.0,1.0,0.0,36.0,1.0,30.329999923706055,17.780000686645508,9587.0400390625,0.18000000715255737,106.0,0.05999999865889549,532.6099853515625,539.27001953125,0.20000000298023224,1.0,2.0,13.0,0.10000000149011612,40.0,66.0,18.0,16.0,48.0,7.690000057220459,36.0,0.0
11.0,7.0,6.0,1.0,11.0,4.0,5.0,0.17000000178813934,2.0,2.0,5.0,1.0,19.0,1.0,0.0,29.0,0.0,46.18000030517578,10.670000076293945,5260.7001953125,0.1599999964237213,92.0,0.09000000357627869,292.260009765625,492.8900146484375,0.20000000298023224,1.0,2.0,16.0,0.09000000357627869,37.0,55.0,26.0,15.0,54.0,29.270000457763672,30.0,0.0
0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.28999999165534973,0.0,0.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,16.920000076293945,4.5,342.6600036621094,0.029999999329447746,20.0,0.2199999988079071,19.040000915527344,76.1500015258789,0.5,0.0,0.0,6.0,0.2199999988079071,5.0,15.0,5.0,9.0,9.0,0.0,7.0,0.0
9.0,7.0,3.0,3.0,6.0,12.0,4.0,0.33000001311302185,6.0,2.0,4.0,1.0,14.0,1.0,0.0,9.0,0.0,14.800000190734863,10.0,1480.0,0.05000000074505806,37.0,0.10000000149011612,82.22000122070312,148.0,0.25,3.0,6.0,12.0,0.14000000059604645,12.0,25.0,6.0,10.0,29.0,50.0,12.0,0.0
1.0,11.0,4.0,0.0,0.0,0.0,6.0,0.5,0.0,0.0,5.0,0.8299999833106995,26.0,1.0,0.0,12.0,0.0,22.65999984741211,14.4399995803833,4722.3701171875,0.10999999940395355,77.0,0.07000000029802322,262.3500061035156,327.0899963378906,0.17000000178813934,0.0,0.0,22.0,0.3199999928474426,21.0,56.0,8.0,11.0,19.0,0.0,12.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.5,6.0,1.0,0.0,0.0,0.0,9.510000228881836,4.0,152.16000366210938,0.009999999776482582,12.0,0.25,8.449999809265137,38.040000915527344,0.5,0.0,0.0,6.0,2.0,4.0,8.0,3.0,6.0,1.0,0.0,0.0,0.0
0.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.6700000166893005,10.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.33000001311302185,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
1.0,11.0,1.0,1.0,1.0,0.0,6.0,0.30000001192092896,0.0,0.0,2.0,0.33000001311302185,17.0,6.0,1.0,19.0,2.0,10.029999732971191,35.209999084472656,12432.1298828125,0.11999999731779099,77.0,0.029999999329447746,690.6699829101562,353.0400085449219,1.0,0.0,0.0,13.0,0.25999999046325684,29.0,48.0,7.0,17.0,23.0,9.520000457763672,20.0,0.0
4.0,5.0,1.0,0.0,0.0,10.0,3.0,0.33000001311302185,4.0,2.0,1.0,0.33000001311302185,8.0,1.0,0.0,9.0,2.0,10.529999732971191,27.0,7675.22998046875,0.09000000357627869,62.0,0.03999999910593033,426.3999938964844,284.2699890136719,0.33000001311302185,3.0,5.0,7.0,0.20000000298023224,18.0,44.0,6.0,18.0,15.0,0.0,9.0,0.0
14.0,5.0,0.0,4.0,3.0,8.0,3.0,0.05999999865889549,4.0,2.0,1.0,0.33000001311302185,9.0,1.0,0.0,43.0,0.0,95.83000183105469,13.449999809265137,17344.6796875,0.4300000071525574,222.0,0.07000000029802322,963.5900268554688,1289.22998046875,0.33000001311302185,2.0,4.0,8.0,0.05000000074505806,89.0,133.0,43.0,13.0,66.0,14.0,47.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17000000178813934,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,11.289999961853027,9.0,914.2100219726562,0.029999999329447746,26.0,0.10999999940395355,50.790000915527344,101.58000183105469,1.0,0.0,0.0,2.0,0.10000000149011612,9.0,17.0,5.0,10.0,10.0,0.0,6.0,0.0
7.0,17.0,6.0,7.0,0.0,0.0,9.0,0.38999998569488525,0.0,0.0,7.0,0.7799999713897705,38.0,7.0,0.0,16.0,0.0,27.479999542236328,21.350000381469727,12519.4599609375,0.20000000298023224,122.0,0.05000000074505806,695.530029296875,586.5,0.7799999713897705,0.0,0.0,31.0,0.25,37.0,85.0,13.0,15.0,36.0,30.43000030517578,23.0,0.0
16.0,11.0,11.0,2.0,0.0,12.0,6.0,0.25,6.0,2.0,3.0,0.5,32.0,5.0,0.0,22.0,0.0,51.720001220703125,11.850000381469727,7268.3798828125,0.20000000298023224,111.0,0.07999999821186066,403.79998779296875,613.1199951171875,0.8299999833106995,3.0,6.0,28.0,0.14000000059604645,49.0,62.0,31.0,15.0,42.0,8.329999923706055,24.0,0.0
3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,5.329999923706055,1.5,12.0,0.0,4.0,0.6700000166893005,0.6700000166893005,8.0,1.0,0.0,0.0,3.0,0.12999999523162842,1.0,3.0,1.0,3.0,8.0,33.33000183105469,2.0,0.0
1.0,107.0,7.0,0.0,0.0,0.0,54.0,0.7200000286102295,0.0,0.0,24.0,0.4399999976158142,219.0,25.0,0.0,75.0,3.0,46.040000915527344,88.19999694824219,358147.96875,1.350000023841858,656.0,0.009999999776482582,19897.109375,4060.52001953125,0.46000000834465027,0.0,0.0,167.0,0.699999988079071,239.0,417.0,42.0,31.0,77.0,0.0,75.0,0.0
27.0,3.0,1.0,1.0,23.0,4.0,2.0,0.05999999865889549,2.0,2.0,2.0,1.0,32.0,1.0,0.0,33.0,0.0,73.68000030517578,23.600000381469727,41036.3203125,0.5799999833106995,339.0,0.03999999910593033,2279.800048828125,1738.8299560546875,0.5,1.0,2.0,32.0,0.019999999552965164,118.0,221.0,25.0,10.0,86.0,42.11000061035156,34.0,1.0
3.0,5.0,2.0,0.0,0.0,6.0,3.0,0.33000001311302185,2.0,3.0,3.0,1.0,9.0,3.0,1.0,9.0,1.0,16.469999313354492,9.329999923706055,1434.8199462890625,0.05000000074505806,35.0,0.10999999940395355,79.70999908447266,153.72999572753906,1.0,2.0,3.0,8.0,0.20999999344348907,14.0,21.0,9.0,12.0,14.0,0.0,9.0,0.0
1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.4300000071525574,0.0,0.0,2.0,0.6700000166893005,11.0,1.0,0.0,7.0,0.0,19.329999923706055,8.569999694824219,1420.02001953125,0.05999999865889549,39.0,0.11999999731779099,78.88999938964844,165.6699981689453,0.33000001311302185,0.0,0.0,10.0,0.20999999344348907,10.0,29.0,7.0,12.0,14.0,0.0,7.0,0.0
8.0,3.0,7.0,0.0,8.0,4.0,2.0,0.15000000596046448,2.0,2.0,2.0,1.0,11.0,1.0,0.0,13.0,0.0,35.040000915527344,3.8499999046325684,519.2999877929688,0.03999999910593033,33.0,0.25999999046325684,28.850000381469727,134.88999938964844,0.5,1.0,2.0,11.0,0.05999999865889549,11.0,22.0,10.0,7.0,31.0,38.099998474121094,13.0,1.0
10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.33000001311302185,0.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,12.0600004196167,1.5,27.139999389648438,0.009999999776482582,7.0,0.6700000166893005,1.5099999904632568,18.09000015258789,1.0,0.0,0.0,5.0,0.05999999865889549,3.0,4.0,3.0,3.0,18.0,33.33000183105469,3.0,0.0
1.0,3.0,2.0,0.0,1.0,0.0,2.0,0.28999999165534973,0.0,0.0,2.0,1.0,7.0,1.0,0.0,7.0,1.0,15.920000076293945,6.289999961853027,629.0599975585938,0.029999999329447746,24.0,0.1599999964237213,34.95000076293945,100.08000183105469,0.5,0.0,0.0,7.0,0.20000000298023224,8.0,16.0,7.0,11.0,10.0,12.5,7.0,0.0
1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,3.0,1.0,8.0,3.0,1.0,6.0,0.0,19.3799991607666,5.059999942779541,496.6300048828125,0.029999999329447746,24.0,0.20000000298023224,27.59000015258789,98.0999984741211,1.0,0.0,0.0,7.0,0.30000001192092896,9.0,15.0,8.0,9.0,10.0,0.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,12.0600004196167,1.5,27.139999389648438,0.009999999776482582,7.0,0.6700000166893005,1.5099999904632568,18.09000015258789,1.0,0.0,0.0,2.0,0.25,3.0,4.0,3.0,3.0,4.0,0.0,2.0,0.0
0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.5,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,7.0,0.12999999523162842,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.5,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6.0,0.28999999165534973,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,7.75,2.0,31.020000457763672,0.009999999776482582,6.0,0.5,1.7200000286102295,15.510000228881836,1.0,0.0,0.0,3.0,0.17000000178813934,2.0,4.0,2.0,4.0,6.0,0.0,2.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33000001311302185,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,9.510000228881836,4.0,152.16000366210938,0.009999999776482582,12.0,0.25,8.449999809265137,38.040000915527344,1.0,0.0,0.0,3.0,0.20000000298023224,4.0,8.0,3.0,6.0,5.0,0.0,3.0,0.0
0.0,3.0,0.0,2.0,0.0,4.0,2.0,0.28999999165534973,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,3.0,12.4399995803833,9.0,1008.0,0.03999999910593033,28.0,0.10999999940395355,56.0,112.0,0.5,1.0,2.0,6.0,0.18000000715255737,14.0,14.0,7.0,9.0,11.0,28.56999969482422,7.0,0.0
3.0,7.0,2.0,20.0,5.0,12.0,4.0,0.18000000715255737,6.0,2.0,4.0,1.0,15.0,1.0,0.0,2.0,0.0,21.59000015258789,13.59000015258789,3988.080078125,0.10000000149011612,64.0,0.07000000029802322,221.55999755859375,293.44000244140625,0.25,3.0,6.0,13.0,0.12999999523162842,23.0,41.0,11.0,13.0,32.0,92.58999633789062,22.0,1.0
14.0,25.0,9.0,11.0,16.0,44.0,13.0,0.20999999344348907,20.0,2.0,6.0,0.46000000834465027,54.0,5.0,0.0,52.0,0.0,27.670000076293945,49.459999084472656,67672.140625,0.46000000834465027,245.0,0.019999999552965164,3759.56005859375,1368.3199462890625,0.3799999952316284,12.0,22.0,43.0,0.14000000059604645,91.0,154.0,23.0,25.0,95.0,34.18000030517578,63.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,5.889999866485596,7.0,288.4599914550781,0.009999999776482582,13.0,0.14000000059604645,16.030000686645508,41.209999084472656,1.0,0.0,0.0,3.0,0.25,4.0,9.0,2.0,7.0,4.0,0.0,2.0,0.0
5.0,3.0,3.0,0.0,0.0,4.0,2.0,0.11999999731779099,2.0,2.0,2.0,1.0,9.0,1.0,0.0,17.0,1.0,21.40999984741211,11.109999656677246,2643.14990234375,0.07999999821186066,56.0,0.09000000357627869,146.83999633789062,237.8800048828125,0.5,1.0,2.0,9.0,0.07999999821186066,20.0,36.0,9.0,10.0,24.0,0.0,17.0,0.0
37.0,48.0,0.0,1.0,48.0,0.0,27.0,0.23000000417232513,0.0,0.0,1.0,0.03999999910593033,93.0,13.0,0.0,115.0,4.0,74.41999816894531,39.83000183105469,118062.578125,0.9900000095367432,482.0,0.029999999329447746,6559.02978515625,2964.179931640625,0.47999998927116394,0.0,0.0,68.0,0.12999999523162842,156.0,326.0,47.0,24.0,203.0,29.8799991607666,116.0,0.0
2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.07000000029802322,0.0,0.0,1.0,1.0,1.0,1.0,0.0,14.0,2.0,20.100000381469727,20.0,8039.06982421875,0.12999999523162842,121.0,0.05000000074505806,446.6099853515625,401.95001220703125,1.0,0.0,0.0,2.0,0.05000000074505806,60.0,61.0,6.0,4.0,20.0,6.670000076293945,14.0,0.0
7.0,5.0,1.0,2.0,2.0,8.0,3.0,0.27000001072883606,4.0,2.0,2.0,0.6700000166893005,9.0,1.0,0.0,9.0,0.0,10.829999923706055,19.25,4012.8701171875,0.07000000029802322,51.0,0.05000000074505806,222.94000244140625,208.4600067138672,0.33000001311302185,2.0,4.0,8.0,0.14000000059604645,21.0,30.0,6.0,11.0,22.0,30.770000457763672,11.0,0.0
4.0,3.0,1.0,2.0,1.0,4.0,2.0,0.20000000298023224,2.0,2.0,2.0,1.0,7.0,1.0,0.0,8.0,0.0,13.649999618530273,11.0,1651.2900390625,0.05000000074505806,36.0,0.09000000357627869,91.73999786376953,150.1199951171875,0.5,1.0,2.0,7.0,0.11999999731779099,14.0,22.0,7.0,11.0,17.0,27.270000457763672,10.0,0.0
25.0,15.0,14.0,9.0,5.0,26.0,8.0,0.10000000149011612,12.0,2.0,6.0,0.75,47.0,4.0,0.0,73.0,2.0,76.97000122070312,31.90999984741211,78348.5,0.8199999928474426,398.0,0.029999999329447746,4352.68994140625,2455.6298828125,0.5,7.0,13.0,41.0,0.07000000029802322,178.0,220.0,53.0,19.0,115.0,16.09000015258789,82.0,1.0
4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.17000000178813934,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,16.850000381469727,8.569999694824219,1237.969970703125,0.05000000074505806,34.0,0.11999999731779099,68.77999877929688,144.42999267578125,1.0,0.0,0.0,2.0,0.07000000029802322,10.0,24.0,7.0,12.0,14.0,25.0,6.0,0.0
3.0,7.0,2.0,2.0,3.0,10.0,4.0,0.33000001311302185,4.0,2.0,3.0,0.75,12.0,4.0,1.0,10.0,5.0,21.0,15.0,4723.93994140625,0.10000000149011612,67.0,0.07000000029802322,262.44000244140625,314.92999267578125,1.0,3.0,5.0,10.0,0.18000000715255737,30.0,37.0,13.0,13.0,22.0,33.33000183105469,12.0,0.0
5.0,3.0,1.0,0.0,2.0,4.0,2.0,0.12999999523162842,2.0,2.0,1.0,0.5,6.0,1.0,0.0,16.0,1.0,24.760000228881836,11.0,2995.56005859375,0.09000000357627869,62.0,0.09000000357627869,166.4199981689453,272.32000732421875,0.5,1.0,2.0,6.0,0.07999999821186066,20.0,42.0,10.0,11.0,25.0,11.109999656677246,16.0,0.0
21.0,11.0,3.0,0.0,58.0,20.0,6.0,0.11999999731779099,10.0,2.0,2.0,0.33000001311302185,30.0,1.0,0.0,51.0,1.0,43.72999954223633,22.809999465942383,22757.220703125,0.33000001311302185,175.0,0.03999999910593033,1264.2900390625,997.5800170898438,0.17000000178813934,5.0,10.0,26.0,0.05000000074505806,73.0,102.0,32.0,20.0,132.0,53.209999084472656,51.0,0.0
5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17000000178813934,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,21.489999771118164,6.599999904632568,936.1199951171875,0.05000000074505806,41.0,0.15000000596046448,52.0099983215332,141.83999633789062,1.0,0.0,0.0,2.0,0.07999999821186066,11.0,30.0,5.0,6.0,13.0,0.0,6.0,0.0
